time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,htg_signal,clg_signal,htg_clg_mode,occupied_status
2021-04-26T09:37:00.0,72,72.3,50,59.3,54.7,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,416,1000,400,69.68421173,69.30911255,0,12.25806427,FALSE,TRUE
2021-04-26T09:38:00.0,72,72.2,50,58.8,54.8,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,12.7579422,FALSE,TRUE
2021-04-26T09:39:00.0,72,72.2,50,58.5,54.8,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,419,1000,400,69.68421173,69.30911255,0,13.25782013,FALSE,TRUE
2021-04-26T09:40:00.0,72,72.1,50,58.2,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,13.75769806,FALSE,TRUE
2021-04-26T09:41:00.0,71.5,71.9,50,58.1,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,8.224250793,FALSE,TRUE
2021-04-26T09:42:00.0,71.5,71.8,50,57.9,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,8.315895081,FALSE,TRUE
2021-04-26T09:43:00.0,71.5,71.8,50,57.9,55.2,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,8.315895081,FALSE,TRUE
2021-04-26T09:44:00.0,71.5,71.7,50,57.9,55.3,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,8.315895081,FALSE,TRUE
2021-04-26T09:45:00.0,71.5,71.7,50,57.9,55.4,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,8.315895081,FALSE,TRUE
2021-04-26T09:46:00.0,71.5,71.6,50,57.9,55.4,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,8.315895081,FALSE,TRUE
2021-04-26T09:47:00.0,71.5,71.5,50,57.8,55.5,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,8.315895081,FALSE,TRUE
2021-04-26T09:48:00.0,71.5,71.5,50,57.8,55.4,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,8.299232483,FALSE,TRUE
2021-04-26T09:49:00.0,71,71.4,50,57.7,55.4,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,1.982643127,FALSE,TRUE
2021-04-26T09:50:00.0,71,71.4,50,57.7,55.1,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,1.491096497,FALSE,TRUE
2021-04-26T09:51:00.0,71,71.3,50,57.6,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0.991218567,FALSE,TRUE
2021-04-26T09:52:00.0,71,71.3,50,57.5,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0.491340637,FALSE,TRUE
2021-04-26T09:53:00.0,71,71.2,50,57.4,55,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T09:54:00.0,71,71.1,50,57.4,54.9,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,416,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T09:55:00.0,71,71.1,50,57.3,55.2,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T09:56:00.0,71,71,50,57.4,55.2,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T09:57:00.0,71,71,50,57.4,55.3,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,416,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T09:58:00.0,70.5,70.9,51,57.5,55.4,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,416,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T09:59:00.0,70.5,70.9,51,57.4,55.3,69.5,85,65,71.5,68.5,3,0,71.5,68.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:00:00.0,70.5,70.9,51,57.3,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:01:00.0,70.5,70.8,51,57.3,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:02:00.0,70.5,70.8,51,57.1,54.5,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:03:00.0,70.5,70.8,51,56.9,54,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:04:00.0,70.5,70.8,51,56.7,54.3,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:05:00.0,70.5,70.8,51,56.8,54.6,69,85,65,71,68,3,0,71,68,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:06:00.0,70.5,70.7,51,56.8,55,69,85,65,71,68,3,0,71,68,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:07:00.0,70.5,70.7,51,56.9,55,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:08:00.0,70.5,70.6,51,57,55.1,69,85,65,71,68,3,0,71,68,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:09:00.0,70.5,70.6,51,57,55.1,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:10:00.0,70.5,70.6,51,57,54.8,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:11:00.0,70.5,70.5,51,57,55,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:12:00.0,70.5,70.5,51,57,55.2,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:13:00.0,70.5,70.5,51,57.2,55.4,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:14:00.0,70.5,70.5,51,57.2,55.6,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:15:00.0,70.5,70.5,51,57.3,55.5,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:16:00.0,70,70.4,51,57.3,55.4,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:17:00.0,70,70.3,51,57.2,55.1,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:18:00.0,70,70.3,51,57.1,54.8,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:19:00.0,70,70.3,51,57,54.9,69,85,65,71,68,3,0,71,68,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:20:00.0,70,70.3,51,56.9,54.7,69,85,65,71,68,3,0,71,68,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:21:00.0,70,70.3,51,56.8,54.4,69,85,65,71,68,3,0,71,68,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:22:00.0,70,70.3,51,56.8,54.4,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:23:00.0,70,70.2,51,56.7,54.7,69,85,65,71,68,3,0,71,68,85,55,0,0,400,416,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:24:00.0,70,70.2,51,56.8,54.7,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:25:00.0,70,70.2,51,56.7,54.6,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:26:00.0,70,70.1,51,56.7,54.7,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:27:00.0,70,70.1,51,56.7,54.8,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:28:00.0,70,70.1,51,56.8,54.7,69,85,65,71,68,3,0,71,68,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:29:00.0,70,70.1,51,56.7,54.8,69,85,65,71,68,3,0,71,68,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:30:00.0,70,70.1,51,56.8,55,70.5,85,65,71,68,3,0,72.5,69.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:31:00.0,70,70,51,57,55.2,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:32:00.0,70,70,51,57,55.3,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:33:00.0,70,70,51,57.1,55.5,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:34:00.0,70,70,51,57.2,55.6,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:35:00.0,70,70,51,57.2,55.6,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:36:00.0,70,70,51,57.3,55.6,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:37:00.0,70,70,51,57.3,55.5,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:38:00.0,70,70,51,57.3,55.1,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:39:00.0,69.5,69.9,51,57.2,55,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:40:00.0,70,70,51,57.1,54.9,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:41:00.0,69.5,69.9,51,57,54.6,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:42:00.0,69.5,69.9,51,56.8,54.7,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:43:00.0,69.5,69.9,51,56.7,54.4,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:44:00.0,69.5,69.8,51,56.6,54.2,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:45:00.0,69.5,69.8,51,56.6,54.4,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:46:00.0,69.5,69.8,51,56.6,54.4,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:47:00.0,69.5,69.8,52,56.7,54.7,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:48:00.0,69.5,69.8,52,56.8,55.3,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:49:00.0,69.5,69.8,52,56.9,55.3,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:50:00.0,69.5,69.8,52,57,55.5,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:51:00.0,69.5,69.7,52,57.1,55.5,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:52:00.0,69.5,69.7,52,57.2,55.8,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:53:00.0,69.5,69.7,52,57.3,55.9,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:54:00.0,69.5,69.7,52,57.4,55.8,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:55:00.0,69.5,69.7,52,57.3,55.1,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:56:00.0,69.5,69.6,52,57,54.7,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:57:00.0,69.5,69.6,52,56.8,54.2,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:58:00.0,69.5,69.6,52,56.6,54.2,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T10:59:00.0,69.5,69.6,52,56.5,54.1,70.5,85,65,72.5,69.5,3,0,72.5,69.5,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:00:00.0,69.5,69.7,52,56.5,54.5,70,85,65,72.5,69.5,3,0,72,69,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:01:00.0,69.5,69.6,52,56.7,55.1,70,85,65,72,69,3,0,72,69,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:02:00.0,69.5,69.6,53,56.7,55.3,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:03:00.0,69.5,69.5,53,56.9,55.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:04:00.0,69.5,69.5,53,57,55.4,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:05:00.0,69.5,69.6,53,57.1,55.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:06:00.0,69.5,69.5,53,57.1,55.3,70,85,65,72,69,3,0,72,69,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:07:00.0,69.5,69.5,53,57.2,55.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:08:00.0,69.5,69.5,53,57.2,55.6,70,85,65,72,69,3,0,72,69,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:09:00.0,69.5,69.5,53,57.2,55.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:10:00.0,69.5,69.5,53,57.1,54.9,70,85,65,72,69,3,0,72,69,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:11:00.0,69,69.4,53,57,54.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:12:00.0,69,69.4,53,56.8,54.4,70,85,65,72,69,3,0,72,69,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:13:00.0,69.5,69.5,53,56.6,54.3,70,85,65,72,69,3,0,72,69,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:14:00.0,69.5,69.5,53,56.6,54.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,397,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:15:00.0,69.5,69.5,53,56.6,54.8,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:16:00.0,69,69.4,53,56.7,54.8,70,85,65,72,69,3,0,72,69,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:17:00.0,69,69.3,53,56.7,54.9,70,85,65,72,69,3,0,72,69,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:18:00.0,69,69.4,53,56.8,54.8,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:19:00.0,69,69.4,53,56.8,54.8,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:20:00.0,69,69.4,53,56.8,54.8,70,85,65,72,69,3,0,72,69,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:21:00.0,69,69.3,53,56.8,55.2,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:22:00.0,69,69.3,53,56.9,55.3,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:23:00.0,69,69.3,53,57,55.5,70,85,65,72,69,3,0,72,69,85,55,0,0,400,410,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:24:00.0,69,69.4,54,57.1,55.6,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:25:00.0,69,69.4,54,57.2,55.6,70,85,65,72,69,3,0,72,69,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:26:00.0,69,69.3,53,57.2,55.2,70,85,65,72,69,3,0,72,69,85,55,0,0,400,407,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:27:00.0,69,69.3,53,57.1,55.1,70,85,65,72,69,3,0,72,69,85,55,0,0,400,413,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:28:00.0,69,69.3,53,56.9,54.6,70,85,65,72,69,3,0,72,69,85,55,0,0,400,400,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:29:00.0,69,69.3,53,56.8,54.7,70,85,65,72,69,3,0,72,69,85,55,0,0,400,404,1000,400,69.68421173,69.30911255,0,0,FALSE,TRUE
2021-04-26T11:30:00.0,69,69.3,53,56.7,54.7,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,0.526315808,18.02500153,508.1499939,407,1000,400,69.68421173,69.34001923,18.02500153,0,TRUE,TRUE
2021-04-26T11:31:00.0,69,69.2,53,57.1,54.7,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,18.52631569,19.5248642,517.1491699,413,1000,400,70.94736481,71.34884644,19.5248642,0,TRUE,TRUE
2021-04-26T11:32:00.0,69,69.2,53,60.5,54.5,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,18.52631569,21.02472687,526.1483154,457,1000,400,72.84210205,73.02295685,21.02472687,0,TRUE,TRUE
2021-04-26T11:33:00.0,69,69.2,53,63.7,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,18.52631569,22.52458954,535.147522,498,1000,400,73.47368622,73.88409424,22.52458954,0,TRUE,TRUE
2021-04-26T11:34:00.0,69,69.2,53,65.9,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,23.68420982,24.02445221,544.1466675,505,1000,400,74.10526276,74.13456726,24.02445221,0,TRUE,TRUE
2021-04-26T11:35:00.0,69,69.2,53,69.1,55.4,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,23.68420982,25.52431488,553.145874,520,1000,400,74.10526276,74.19287109,25.52431488,0,TRUE,TRUE
2021-04-26T11:36:00.0,69,69.2,53,73,55.5,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,23.68420982,27.02417755,562.1450195,524,1000,400,74.10526276,74.19287109,27.02417755,0,TRUE,TRUE
2021-04-26T11:37:00.0,69,69.2,53,75.3,55.3,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,23.68420982,28.52404022,571.1442261,530,1000,400,74.73683929,74.76290131,28.52404022,0,TRUE,TRUE
2021-04-26T11:38:00.0,69,69.2,53,76.4,55.3,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,28.84210587,30.14888763,580.8933105,536,1000,400,75.36842346,75.45034027,30.17388916,0,TRUE,TRUE
2021-04-26T11:39:00.0,69,69.3,53,76.9,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,28.84210587,31.52376556,589.1425781,549,1000,400,76,75.9469223,31.54875946,0,TRUE,TRUE
2021-04-26T11:40:00.0,69,69.3,53,76.9,55,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,28.84210587,33.02362823,598.1417847,568,1000,400,76,75.9469223,33.02362823,0,TRUE,TRUE
2021-04-26T11:41:00.0,69,69.4,53,77.7,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.47368431,34.49849701,606.9909668,568,1000,400,76,75.9469223,28.49849701,0,TRUE,TRUE
2021-04-26T11:42:00.0,69.5,69.5,53,79.7,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.47368431,29.78174591,578.6904907,574,1000,400,76,76.33570862,29.78174591,0,TRUE,TRUE
2021-04-26T11:43:00.0,69.5,69.5,53,80.9,54.8,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.68420982,30.78173065,584.6903687,568,1000,400,76,76.33570862,30.78173065,0,TRUE,TRUE
2021-04-26T11:44:00.0,69.5,69.6,53,80.7,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,31.78171539,590.6902466,568,1000,400,76,76.33570862,31.78171539,0,TRUE,TRUE
2021-04-26T11:45:00.0,69.5,69.7,53,80.1,55.3,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,32.78170013,596.6901855,565,1000,400,76,76.33570862,32.78170013,0,TRUE,TRUE
2021-04-26T11:46:00.0,69.5,69.7,53,79.4,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,33.78168488,602.6900635,565,1000,400,76,76.35071564,33.78168488,0,TRUE,TRUE
2021-04-26T11:47:00.0,69.5,69.9,53,78.9,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,34.78166962,608.6900024,577,1000,400,76.63157654,76.54425049,34.78166962,0,TRUE,TRUE
2021-04-26T11:48:00.0,69.5,69.9,53,78.7,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,35.68165588,614.0899048,574,1000,400,76.63157654,76.59007263,35.68165588,0,TRUE,TRUE
2021-04-26T11:49:00.0,70,70,53,78.5,55.2,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,30.33164215,581.9898071,574,1000,400,76.63157654,76.76089478,30.33164215,0,TRUE,TRUE
2021-04-26T11:50:00.0,70,70.1,53,79.3,55.3,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,30.83163452,584.9898071,577,1000,400,76.63157654,76.76089478,30.83163452,0,TRUE,TRUE
2021-04-26T11:51:00.0,70,70.1,53,80.9,55.1,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.78947449,31.33162689,587.9897461,580,1000,400,76.63157654,76.76089478,31.33162689,0,TRUE,TRUE
2021-04-26T11:52:00.0,70,70.1,53,82.2,54.9,71.5,85,65,73.5,70.5,3,0,73.5,70.5,85,55,31.89473724,31.82328796,590.9896851,577,1000,400,76.63157654,76.76089478,31.83161926,0,TRUE,TRUE
