room_temp,thermostat_outside_temp,damper_position,airflow_current,supply_discharge_temp,clg_signal,htg_signal,htg_valve_position,htg_clg_mode,setpoint,thermal_signal
0.18055555555555536,0.40000000000000013,0.0,0.009852216748768461,0.009803921568627416,0.0,0.0,0.0,False,0.5625,0.0
0.18055555555555536,0.42500000000000004,0.0,0.0049261083743842304,0.01225490196078427,0.0,0.0,0.0,False,0.5625,0.0
0.18055555555555536,0.42500000000000004,0.0,0.0049261083743842304,0.014705882352941124,0.0,0.0,0.0,False,0.5625,0.0
0.18055555555555536,0.42500000000000004,0.0,0.0049261083743842304,0.017156862745097978,0.0,0.0,0.0,False,0.5625,0.0
0.18055555555555536,0.42500000000000004,0.0,0.0049261083743842304,0.019607843137254832,0.0,0.0,0.0,False,0.5625,0.0
0.16666666666666607,0.42500000000000004,0.0,0.009852216748768461,0.022058823529411686,0.0,0.0,0.0,False,0.5625,0.0
0.16666666666666607,0.42500000000000004,0.0,0.009852216748768461,0.024509803921568762,0.0,0.0,0.0,False,0.5625,0.0
0.16666666666666607,0.42500000000000004,0.0,0.016420361247947435,0.026960784313725394,0.0,0.0,0.0,False,0.5625,0.0
0.16666666666666607,0.42500000000000004,0.0,0.016420361247947435,0.02941176470588225,0.0,0.0,0.0,False,0.5625,0.0
0.16666666666666607,0.42500000000000004,0.0,0.021346469622331665,0.026960784313725394,0.0,0.0,0.0,False,0.5625,0.0
0.1527777777777768,0.42500000000000004,0.0,0.016420361247947435,0.019607843137254832,0.0,0.0,0.0,False,0.5625,0.0
0.1527777777777768,0.42500000000000004,0.0,0.026272577996715896,0.014705882352941124,0.0,0.0,0.0,False,0.5625,0.0
0.1527777777777768,0.42500000000000004,0.0,0.026272577996715896,0.009803921568627416,0.0,0.0,0.0,False,0.5625,0.0
0.1527777777777768,0.42500000000000004,0.0,0.021346469622331665,0.007352941176470562,0.0,0.0,0.0,False,0.5625,0.0
0.16666666666666607,0.42500000000000004,0.0,0.021346469622331665,0.007352941176470562,0.0,0.0,0.0,False,0.5625,0.0
0.1527777777777768,0.42500000000000004,0.0,0.026272577996715896,0.01225490196078427,0.0,0.0,0.0,False,0.5,0.0
0.1527777777777768,0.4500000000000002,0.0,0.016420361247947435,0.01225490196078427,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.016420361247947435,0.017156862745097978,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.016420361247947435,0.019607843137254832,0.0,0.0,0.0,False,0.5,0.0
0.1527777777777768,0.4500000000000002,0.0,0.016420361247947435,0.022058823529411686,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.021346469622331665,0.022058823529411686,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.016420361247947435,0.024509803921568762,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.0049261083743842304,0.024509803921568762,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.016420361247947435,0.024509803921568762,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.021346469622331665,0.022058823529411686,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4500000000000002,0.0,0.021346469622331665,0.019607843137254832,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4500000000000002,0.0,0.0049261083743842304,0.014705882352941124,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.009852216748768461,0.009803921568627416,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.0049261083743842304,0.009803921568627416,0.0,0.0,0.0,False,0.5,0.0
0.13888888888888928,0.4500000000000002,0.0,0.016420361247947435,0.009803921568627416,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4500000000000002,0.0,0.009852216748768461,0.01225490196078427,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.009852216748768461,0.01225490196078427,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4500000000000002,0.0,0.016420361247947435,0.014705882352941124,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4500000000000002,0.0,0.016420361247947435,0.014705882352941124,0.0,0.0,0.0,False,0.5,0.0
0.125,0.4500000000000002,0.0,0.026272577996715896,0.014705882352941124,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.016420361247947435,0.014705882352941124,0.0,0.0,0.0,False,0.5,0.0
0.11111111111111072,0.4500000000000002,0.0,0.016420361247947435,0.017156862745097978,0.0,0.0,0.0,False,0.5,0.0
